Price,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,ABBV,BP,COP,CVX,GD,GOOGL,JNJ,LMT,META,MRK,MSFT,NOC,NVDA,PFE,RTX,SLB,UNH,XOM,^DJI,^GSPC,^IXIC,^VIX,AAPL,ABBV,BP,COP,CVX,GD,GOOGL,JNJ,LMT,META,MRK,MSFT,NOC,NVDA,PFE,RTX,SLB,UNH,XOM,^DJI,^GSPC,^IXIC,^VIX,AAPL,ABBV,BP,COP,CVX,GD,GOOGL,JNJ,LMT,META,MRK,MSFT,NOC,NVDA,PFE,RTX,SLB,UNH,XOM,^DJI,^GSPC,^IXIC,^VIX,AAPL,ABBV,BP,COP,CVX,GD,GOOGL,JNJ,LMT,META,MRK,MSFT,NOC,NVDA,PFE,RTX,SLB,UNH,XOM,^DJI,^GSPC,^IXIC,^VIX,AAPL,ABBV,BP,COP,CVX,GD,GOOGL,JNJ,LMT,META,MRK,MSFT,NOC,NVDA,PFE,RTX,SLB,UNH,XOM,^DJI,^GSPC,^IXIC,^VIX,AAPL,ABBV,BP,COP,CVX,GD,GOOGL,JNJ,LMT,META,MRK,MSFT,NOC,NVDA,PFE,RTX,SLB,UNH,XOM,^DJI,^GSPC,^IXIC,^VIX
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-02 00:00:00+00:00,37.708595275878906,68.15513610839844,27.7366943359375,51.503089904785156,85.16586303710938,136.23902893066406,52.54352951049805,108.15521240234375,225.77545166015625,135.272705078125,60.73032760620117,95.31055450439453,223.44854736328125,3.378089666366577,31.940196990966797,58.850894927978516,31.53268051147461,222.47531127929688,52.182491302490234,23346.240234375,2510.030029296875,6665.93994140625,23.219999313354492,39.47999954223633,89.2300033569336,38.59000015258789,63.380001068115234,110.69000244140625,157.25999450683594,52.73400115966797,127.75,264.7300109863281,135.67999267578125,72.12786102294922,101.12000274658203,246.3699951171875,3.4054999351501465,41.034156799316406,68.15607452392578,37.20000076293945,243.49000549316406,69.69000244140625,23346.240234375,2510.030029296875,6665.93994140625,23.219999313354492,39.712501525878906,91.26000213623047,38.7400016784668,63.849998474121094,111.68000030517578,157.4600067138672,53.03950119018555,128.3800048828125,265.29998779296875,137.50999450683594,72.5095443725586,101.75,246.55999755859375,3.4619998931884766,41.27134704589844,68.18753814697266,37.75,246.35000610351562,69.87000274658203,23413.470703125,2519.489990234375,6693.7099609375,28.530000686645508,38.557498931884766,88.41999816894531,37.40999984741211,60.43000030517578,107.0999984741211,153.82000732421875,51.263999938964844,126.27999877929688,256.7900085449219,128.55999755859375,71.1832046508789,98.94000244140625,237.0800018310547,3.2512500286102295,40.455406188964844,65.60100555419922,35.34000015258789,241.47000122070312,67.26000213623047,22928.58984375,2467.469970703125,6506.8798828125,23.049999237060547,38.72249984741211,91.23999786376953,37.470001220703125,60.689998626708984,107.33999633789062,155.32000732421875,51.36000061035156,128.1300048828125,258.3599853515625,128.99000549316406,71.84160614013672,99.55000305175781,241.1699981689453,3.2660000324249268,40.91081619262695,66.17998504638672,35.4900016784668,245.0,67.3499984741211,23058.609375,2476.9599609375,6506.91015625,27.540000915527344,148158800,6908400,5537100,5735400,6384800,1276200,31868000,7631700,1064700,28146200,15120125,35329300,1637900,508752000,26430315,9361752,15926100,4063600,16727200,321570000,3733160000,2261800000,0
2019-01-03 00:00:00+00:00,33.95252990722656,65.90950012207031,27.894817352294922,50.52796173095703,83.53471374511719,132.86903381347656,51.08829879760742,106.43656921386719,220.10400390625,131.34454345703125,59.48503112792969,91.80426025390625,217.5986328125,3.1739962100982666,31.046607971191406,56.231658935546875,31.871749877929688,216.4084014892578,51.38129806518555,22686.220703125,2447.889892578125,6463.5,25.450000762939453,35.54750061035156,86.29000091552734,38.810001373291016,62.18000030517578,108.56999969482422,153.3699951171875,51.27349853515625,125.72000122070312,258.0799865722656,131.74000549316406,70.64885711669922,97.4000015258789,239.9199981689453,3.1997499465942383,39.886146545410156,65.12271881103516,37.599998474121094,236.85000610351562,68.62000274658203,22686.220703125,2447.889892578125,6463.5,25.450000762939453,36.43000030517578,88.80000305175781,39.060001373291016,63.709999084472656,111.29000091552734,156.72999572753906,53.3129997253418,128.27000427246094,264.0,137.1699981689453,72.4904556274414,100.19000244140625,245.05999755859375,3.378999948501587,41.119544982910156,67.96727752685547,38.59000015258789,243.47999572753906,70.25,23176.390625,2493.139892578125,6600.2099609375,26.600000381469727,35.5,86.08000183105469,38.47999954223633,61.65999984741211,108.06999969482422,152.44000244140625,51.118499755859375,125.36000061035156,257.3800048828125,131.1199951171875,70.46755981445312,97.19999694824219,238.3000030517578,3.1922500133514404,39.800758361816406,64.96538543701172,36.86000061035156,236.1300048828125,68.36000061035156,22638.41015625,2443.9599609375,6457.1298828125,24.049999237060547,35.994998931884766,88.63999938964844,38.959999084472656,63.540000915527344,111.05999755859375,156.0,52.53350067138672,128.13999938964844,262.32000732421875,134.69000244140625,72.09923553466797,100.0999984741211,244.77000427246094,3.344749927520752,41.0246696472168,67.68407440185547,37.310001373291016,243.47999572753906,70.0,23176.390625,2491.919921875,6584.77001953125,25.68000030517578,365248800,7653200,7137300,4727300,6496200,1436000,41960000,8654500,1165600,22717900,13910628,42579100,1703900,705552000,28503533,8884258,20007900,4623200,13866100,424240000,3858830000,2631550000,0
2019-01-04 00:00:00+00:00,35.40195083618164,68.03291320800781,28.771703720092773,51.80376052856445,85.2658920288086,136.6808624267578,53.70880126953125,108.2229232788086,226.0398712158203,137.53590393066406,61.276641845703125,96.0739974975586,224.83619689941406,3.3773462772369385,31.75556755065918,58.15531539916992,33.13475036621094,218.93930053710938,53.27570724487305,23433.16015625,2531.93994140625,6738.85986328125,21.3799991607666,37.064998626708984,89.06999969482422,40.029998779296875,63.75,110.81999969482422,157.77000427246094,53.903499603271484,127.83000183105469,265.0400085449219,137.9499969482422,72.77671813964844,101.93000030517578,247.89999389648438,3.404750108718872,40.79696273803711,67.35053253173828,39.09000015258789,239.6199951171875,71.1500015258789,23433.16015625,2531.93994140625,6738.85986328125,21.3799991607666,37.13750076293945,89.13999938964844,40.08000183105469,63.90999984741211,110.98999786376953,157.8300018310547,54.0,128.64999389648438,265.489990234375,138.0,72.99618530273438,102.51000213623047,247.9499969482422,3.4432499408721924,41.129032135009766,67.46381378173828,39.22999954223633,243.4600067138672,71.2699966430664,23518.640625,2538.070068359375,6760.68994140625,24.479999542236328,35.95000076293945,86.2699966430664,39.41999816894531,62.65999984741211,109.47000122070312,154.1199951171875,51.84299850463867,126.7300033569336,260.3399963378906,133.75,71.22137451171875,98.93000030517578,242.52000427246094,3.242500066757202,40.09487533569336,65.1416015625,38.029998779296875,238.8000030517578,69.36000061035156,22894.919921875,2474.330078125,6554.240234375,21.190000534057617,36.13249969482422,87.75,39.56999969482422,63.08000183105469,110.27999877929688,155.35000610351562,52.12799835205078,127.12000274658203,261.9200134277344,134.00999450683594,71.3167953491211,99.72000122070312,243.3699951171875,3.2734999656677246,40.265655517578125,65.5254898071289,38.29999923706055,239.8000030517578,69.63999938964844,22894.919921875,2474.330078125,6567.14013671875,24.360000610351562,234428400,8910600,9336700,7700100,7952500,1840000,46022000,8831700,1443800,29002100,14753115,44060600,1127800,585620000,27145348,10083317,19506600,5367600,16043600,396020000,4234140000,2596150000,0
2019-01-07 00:00:00+00:00,35.32316207885742,69.02584838867188,28.865131378173828,51.57622146606445,86.37382507324219,137.4432373046875,53.60169219970703,107.5287094116211,228.6325225830078,137.63558959960938,60.60175323486328,96.19654846191406,226.58663940429688,3.556145668029785,31.9254093170166,58.12814712524414,34.05021286010742,219.35963439941406,53.552764892578125,23531.349609375,2549.68994140625,6823.47021484375,21.399999618530273,36.98249816894531,90.37000274658203,40.15999984741211,63.470001220703125,112.26000213623047,158.64999389648438,53.79600143432617,127.01000213623047,268.0799865722656,138.0500030517578,71.97518920898438,102.05999755859375,249.8300018310547,3.5850000381469727,41.01517868041992,67.3190689086914,40.16999816894531,240.0800018310547,71.5199966430664,23531.349609375,2549.68994140625,6823.47021484375,21.399999618530273,37.20750045776367,90.76000213623047,40.310001373291016,64.2699966430664,112.93000030517578,159.6699981689453,54.1349983215332,128.35000610351562,270.0,138.8699951171875,72.96755981445312,103.2699966430664,251.36000061035156,3.6222500801086426,41.38520050048828,67.5959701538086,40.470001220703125,241.97999572753906,72.0999984741211,23687.740234375,2566.159912109375,6855.60009765625,22.709999084472656,36.474998474121094,89.19999694824219,39.58000183105469,62.689998626708984,109.91999816894531,155.92999267578125,53.13199996948242,126.80000305175781,263.8599853515625,135.91000366210938,71.95610809326172,100.9800033569336,245.00999450683594,3.410749912261963,40.66413879394531,66.41912841796875,38.95000076293945,238.22999572753906,70.73999786376953,23301.58984375,2524.56005859375,6741.39990234375,20.90999984741211,37.17499923706055,90.06999969482422,39.70000076293945,63.90999984741211,111.05999755859375,157.6300048828125,54.048500061035156,127.62999725341797,266.0,137.55999755859375,72.66221618652344,101.63999938964844,247.60000610351562,3.4625000953674316,40.86337661743164,67.3757095336914,39.209999084472656,240.39999389648438,71.25,23474.259765625,2535.610107421875,6757.52978515625,22.059999465942383,219111200,7281500,6114300,6272200,5712700,1047400,47446000,8404700,1465200,20089300,15795142,35656100,1388500,709160000,20995469,8314601,15736900,4133000,10844200,334200000,4133120000,2523450000,0
2019-01-08 00:00:00+00:00,35.99652862548828,69.3466796875,28.771703720092773,52.26695251464844,85.9968032836914,137.4518585205078,54.07248306274414,110.02623748779297,230.15914916992188,142.10214233398438,61.05169677734375,96.89402770996094,227.6115264892578,3.467613458633423,32.073116302490234,59.17692184448242,34.47404479980469,222.29258728027344,53.94212341308594,23787.44921875,2574.409912109375,6897.0,20.469999313354492,37.6875,90.79000091552734,40.029998779296875,64.31999969482422,111.7699966430664,158.66000366210938,54.26850128173828,129.9600067138672,269.8699951171875,142.52999877929688,72.5095443725586,102.80000305175781,250.9600067138672,3.4957499504089355,41.204933166503906,68.5336685180664,40.66999816894531,243.2899932861328,72.04000091552734,23787.44921875,2574.409912109375,6897.0,20.469999313354492,37.95500183105469,92.30000305175781,40.2599983215332,64.58000183105469,113.79000091552734,159.9199981689453,54.66749954223633,130.5,271.75,143.13999938964844,72.71946716308594,103.97000122070312,253.38999938964844,3.6695001125335693,41.46110153198242,68.87979888916016,41.0,244.7899932861328,72.58999633789062,23864.650390625,2579.820068359375,6909.580078125,22.030000686645508,37.130001068115234,90.4000015258789,39.83000183105469,63.459999084472656,111.66999816894531,156.75,53.41749954223633,127.7300033569336,267.80999755859375,139.5399932861328,71.84160614013672,101.70999908447266,248.00999450683594,3.422499895095825,40.93927764892578,67.55821228027344,40.22999954223633,239.7100067138672,71.94000244140625,23581.44921875,2547.56005859375,6795.85986328125,20.09000015258789,37.38999938964844,91.19999694824219,40.18000030517578,64.20999908447266,113.4000015258789,159.2899932861328,54.29999923706055,128.17999267578125,271.1300048828125,139.88999938964844,72.39503479003906,103.04000091552734,251.39999389648438,3.667249917984009,41.32827377319336,68.49591064453125,40.77000045776367,242.3300018310547,72.54000091552734,23680.3203125,2568.110107421875,6893.43994140625,20.959999084472656,164101200,7478300,5654900,5774900,5674900,1350300,35414000,9351600,1791400,26263800,11896686,31514400,1082400,786016000,19677231,5951282,13070200,3618600,11439000,317420000,4120060000,2407340000,0
2019-01-09 00:00:00+00:00,36.60780334472656,67.07050323486328,29.008886337280273,53.9977912902832,87.15092468261719,139.39248657226562,53.88715362548828,109.15421295166016,230.7305450439453,143.79702758789062,60.58572006225586,98.27955627441406,228.69078063964844,3.5358097553253174,32.00664520263672,59.405147552490234,34.95720672607422,222.6123809814453,54.22666931152344,23879.119140625,2584.9599609375,6957.080078125,19.979999542236328,38.32749938964844,87.80999755859375,40.36000061035156,66.44999694824219,113.2699966430664,160.89999389648438,54.08250045776367,128.92999267578125,270.5400085449219,144.22999572753906,71.95610809326172,104.2699966430664,252.14999389648438,3.564500093460083,41.119544982910156,68.79798889160156,41.2400016784668,243.63999938964844,72.41999816894531,23879.119140625,2584.9599609375,6957.080078125,19.979999542236328,38.63249969482422,91.38999938964844,40.61000061035156,66.75,114.0,161.50999450683594,54.582000732421875,130.24000549316406,272.2200012207031,144.6999969482422,72.81488800048828,104.87999725341797,253.1999969482422,3.6122500896453857,41.43263626098633,68.99937438964844,41.619998931884766,246.6300048828125,72.5999984741211,24084.7109375,2595.320068359375,6985.22021484375,22.799999237060547,37.407501220703125,87.45999908447266,40.150001525878906,64.5999984741211,112.44999694824219,159.16000366210938,53.71849822998047,128.3300018310547,269.1300048828125,141.27000427246094,71.87023162841797,103.23999786376953,249.47999572753906,3.496500015258789,40.986717224121094,68.30711364746094,40.7400016784668,242.05999755859375,71.6500015258789,23703.16015625,2568.889892578125,6899.56005859375,19.479999542236328,37.8224983215332,90.87999725341797,40.38999938964844,65.06999969482422,112.69000244140625,159.25999450683594,54.39950180053711,129.8300018310547,270.1300048828125,142.9499969482422,72.41412353515625,103.86000061035156,250.91000366210938,3.547499895095825,41.2333984375,68.94902801513672,41.2599983215332,244.75999450683594,72.5999984741211,23844.26953125,2580.0,6923.06005859375,20.440000534057617,180396400,9971900,6914500,8350300,7097000,1483800,26998000,7403500,1235900,22205900,11916284,32280800,727700,617260000,20107580,6726873,17909200,3425400,13473500,324570000,4088740000,2434500000,0
2019-01-10 00:00:00+00:00,36.72481155395508,67.36837005615234,29.25327491760254,55.20858383178711,87.28941345214844,140.7179718017578,53.74666213989258,109.81459045410156,236.66641235351562,143.76712036132812,59.838531494140625,97.64807891845703,233.6881561279297,3.601526975631714,31.245994567871094,59.9974479675293,35.30473709106445,223.73619079589844,53.949615478515625,24001.919921875,2596.639892578125,6986.06982421875,19.5,38.45000076293945,88.19999694824219,40.70000076293945,67.94000244140625,113.44999694824219,162.42999267578125,53.94150161743164,129.7100067138672,277.5,144.1999969482422,71.0687026977539,103.5999984741211,257.6600036621094,3.6307499408721924,40.14231491088867,69.48395538330078,41.650001525878906,244.8699951171875,72.05000305175781,24001.919921875,2596.639892578125,6986.06982421875,19.5,38.49250030517578,88.87999725341797,40.7599983215332,68.01000213623047,113.62999725341797,162.5500030517578,53.990501403808594,129.88999938964844,277.67999267578125,144.55999755859375,72.21373748779297,103.75,257.8500061035156,3.6394999027252197,41.01517868041992,69.56576538085938,41.84000015258789,245.13999938964844,72.08000183105469,24014.779296875,2597.820068359375,6991.3701171875,21.31999969482422,37.71500015258789,87.12000274658203,40.130001068115234,65.43000030517578,111.70999908447266,159.3699951171875,53.23400115966797,127.69000244140625,269.5,140.83999633789062,70.10496520996094,102.37999725341797,250.35000610351562,3.4839999675750732,39.87665939331055,68.42668151855469,40.75,241.41000366210938,71.12000274658203,23703.25,2562.02001953125,6877.080078125,19.290000915527344,38.125,87.87999725341797,40.279998779296875,65.87000274658203,112.51000213623047,160.27000427246094,53.74700164794922,127.69000244140625,269.6199951171875,143.0800018310547,72.21373748779297,103.22000122070312,251.0800018310547,3.5450000762939453,41.00569152832031,68.44556427001953,40.93000030517578,242.0800018310547,72.06999969482422,23811.109375,2573.510009765625,6908.64990234375,20.979999542236328,143122800,6527700,4822500,8811100,6078300,1131600,26598000,6224400,1842500,16125000,19134070,30067600,1063700,523156000,39731162,5368119,13299600,3374100,13151100,338150000,3721300000,2190110000,0
2019-01-11 00:00:00+00:00,36.36425018310547,67.45240020751953,28.922639846801758,53.94904327392578,86.5892562866211,141.91351318359375,53.03125762939453,109.84844207763672,236.86256408691406,143.3683319091797,60.175968170166016,96.89402770996094,232.22793579101562,3.690803050994873,31.66695213317871,59.74748611450195,35.381038665771484,226.29454040527344,53.702518463134766,23995.94921875,2596.260009765625,6971.47998046875,18.190000534057617,38.0724983215332,88.30999755859375,40.2400016784668,66.38999938964844,112.54000091552734,163.80999755859375,53.2234992980957,129.75,277.7300109863281,143.8000030517578,71.46946716308594,102.80000305175781,256.04998779296875,3.720750093460083,40.68311309814453,69.19446563720703,41.7400016784668,247.6699981689453,71.72000122070312,23995.94921875,2596.260009765625,6971.47998046875,18.190000534057617,38.42499923706055,88.30999755859375,40.41999816894531,67.33999633789062,113.05000305175781,163.85000610351562,53.66849899291992,129.83999633789062,277.760009765625,145.36000061035156,71.50763702392578,103.44000244140625,256.2099914550781,3.7437500953674316,40.68311309814453,69.21334075927734,41.77000045776367,247.75999450683594,71.88999938964844,23996.3203125,2596.27001953125,6975.64990234375,20.15999984741211,37.877498626708984,87.54000091552734,40.06999969482422,65.79000091552734,111.66999816894531,160.89999389648438,52.82149887084961,128.30999755859375,272.42999267578125,142.57000732421875,70.75381469726562,101.63999938964844,252.44000244140625,3.5802500247955322,39.99051284790039,68.35746002197266,40.689998626708984,243.27000427246094,71.06999969482422,23798.16015625,2577.39990234375,6933.60009765625,18.1200008392334,38.220001220703125,87.54000091552734,40.220001220703125,67.27999877929688,113.0,161.27999877929688,53.494998931884766,129.0,275.7900085449219,143.14999389648438,71.27862548828125,103.19000244140625,255.24000549316406,3.6082499027252197,40.16128921508789,68.94902801513672,41.11000061035156,243.4499969482422,71.8499984741211,23940.009765625,2588.110107421875,6947.4599609375,19.68000030517578,108092800,5318100,5746300,6018300,4491700,1239200,30864000,5300400,1157800,12908000,9878029,28314200,668200,874764000,21064506,5759807,13330500,3967100,9790100,262650000,3447460000,2074310000,0
